start,end,tID,notes,TAG,TIME,X,Y,NBS,VARX,VARY,COVXY,SD,Timestamp,bird_id,date,long,lat,ID,gps_mean_x,gps_mean_y,n,error_dist
2020/08/24 12:13:30.817+00,2020/08/24 12:13:30.817+00,WP091,,31001001060,1598271210817,649537.350963079,5905715.91429544,"4",14.6587,54.2277,-17.5658,5.80988812284712,2020/08/24 12:13:30.817+00,"1060",2020/08/24,5.24290594867304,53.2795536806242,1,649537.253896769,5905719.11228181,"28",3.19945911915305
2020/08/24 12:13:31.817+00,2020/08/24 12:13:31.817+00,WP091,,31001001060,1598271211817,649537.350963079,5905715.91429544,"3",51.8591,168.049,-79.7712,7.76953666572209,2020/08/24 12:13:31.817+00,"1060",2020/08/24,5.24290594867304,53.2795536806242,1,649537.253896769,5905719.11228181,"28",3.19945911915305
2020/08/24 12:13:32.817+00,2020/08/24 12:13:32.817+00,WP091,,31001001060,1598271212817,649537.350963079,5905713.25125429,"3",51.9183,200.848,-84.3344,9.17046890840376,2020/08/24 12:13:32.817+00,"1060",2020/08/24,5.24286059699634,53.2795305906461,1,649537.253896769,5905719.11228181,"28",5.8618312396604
2020/08/24 12:13:33.817+00,2020/08/24 12:13:33.817+00,WP091,,31001001060,1598271213817,649537.350963079,5905713.25125429,"6",20.966,70.5978,-29.1473,5.76794590820684,2020/08/24 12:13:33.817+00,"1060",2020/08/24,5.24292954688013,53.2795048321208,1,649537.253896769,5905719.11228181,"28",5.8618312396604
2020/08/24 12:13:34.817+00,2020/08/24 12:13:34.817+00,WP091,,31001001060,1598271214817,649538.689814381,5905713.25125429,"5",40.0853,134.051,-62.2975,7.03855809097289,2020/08/24 12:13:34.817+00,"1060",2020/08/24,5.24283573738045,53.2797168796748,1,649537.253896769,5905719.11228181,"28",6.03436019826303
2020/08/24 12:13:35.816+00,2020/08/24 12:13:35.816+00,WP091,,31001001060,1598271215816,649539.09462437,5905710.53061646,"5",63.9559,272.706,-108.083,10.9770624485789,2020/08/24 12:13:35.816+00,"1060",2020/08/24,5.24307419795215,53.2794978190086,1,649537.253896769,5905719.11228181,"28",8.77685925026144
2020/08/24 12:13:36.816+00,2020/08/24 12:13:36.816+00,WP091,,31001001060,1598271216816,649538.689814381,5905715.06915851,"5",19.0425,69.7963,-26.5578,5.97688882279067,2020/08/24 12:13:36.816+00,"1060",2020/08/24,5.24292561557856,53.2795457119704,1,649537.253896769,5905719.11228181,"28",4.29053672388265
2020/08/24 12:13:37.816+00,2020/08/24 12:13:37.816+00,WP091,,31001001060,1598271217816,649542.588951329,5905710.05333489,"4",33.3258,120.459,-51.4011,7.140210080943,2020/08/24 12:13:37.816+00,"1060",2020/08/24,5.24303861465036,53.2794554727202,1,649537.253896769,5905719.11228181,"28",10.5131977296387
2020/08/24 12:13:38.816+00,2020/08/24 12:13:38.816+00,WP091,,31001001060,1598271218816,649542.588951329,5905715.06915851,"3",45.4057,641.589,-128.488,20.7368922454644,2020/08/24 12:13:38.816+00,"1060",2020/08/24,5.24279918975941,53.2796413025534,1,649537.253896769,5905719.11228181,"28",6.69400128096975
2020/08/24 12:13:39.816+00,2020/08/24 12:13:39.816+00,WP091,,31001001060,1598271219816,649542.588951329,5905711.98753996,"5",33.6828,176.117,-58.4435,9.63912859131986,2020/08/24 12:13:39.816+00,"1060",2020/08/24,5.24297546534266,53.2793807351435,1,649537.253896769,5905719.11228181,"28",8.90082881055151
2020/08/24 12:13:40.816+00,2020/08/24 12:13:40.816+00,WP091,,31001001060,1598271220816,649544.458312756,5905711.98753996,"5",30.5586,109.771,-46.3334,6.90382502675148,2020/08/24 12:13:40.816+00,"1060",2020/08/24,5.24301222605889,53.2795471702965,1,649537.253896769,5905719.11228181,"28",10.1324012982827
2020/08/24 12:13:43.816+00,2020/08/24 12:13:43.816+00,WP091,,31001001060,1598271223816,649544.458312756,5905711.98753996,"3",41.8076,139.124,-63.9413,7.28347444562003,2020/08/24 12:13:43.816+00,"1060",2020/08/24,5.24311078957592,53.2795145208112,1,649537.253896769,5905719.11228181,"28",10.1324012982827
2020/08/24 12:13:44.816+00,2020/08/24 12:13:44.816+00,WP091,,31001001060,1598271224816,649544.14931321,5905711.98753996,"4",25.4245,113.741,-40.2521,7.65906652275589,2020/08/24 12:13:44.816+00,"1060",2020/08/24,5.24300568482594,53.2795107862307,1,649537.253896769,5905719.11228181,"28",9.91507510012043
2020/08/24 12:13:45.816+00,2020/08/24 12:13:45.816+00,WP091,,31001001060,1598271225816,649531.044672626,5905730.51534105,"4",41.4533,138.674,-63.5749,7.2785644188947,2020/08/24 12:13:45.816+00,"1060",2020/08/24,5.24281830950839,53.2796866071199,1,649537.253896769,5905719.11228181,"28",12.9839987860237
2020/08/24 12:13:46.816+00,2020/08/24 12:13:46.816+00,WP091,,31001001060,1598271226816,649531.044672626,5905730.51534105,"4",25.899,103.651,-40.1885,7.01234625499911,2020/08/24 12:13:46.816+00,"1060",2020/08/24,5.24281830950839,53.2796866071199,1,649537.253896769,5905719.11228181,"28",12.9839987860237
2020/08/24 12:13:47.816+00,2020/08/24 12:13:47.816+00,WP091,,31001001060,1598271227816,649541.878097788,5905730.51534105,"4",47.7931,265.915,-86.3848,11.8717521874406,2020/08/24 12:13:47.816+00,"1060",2020/08/24,5.24298399477786,53.2797471417604,1,649537.253896769,5905719.11228181,"28",12.3049987844493
2020/08/24 12:13:48.816+00,2020/08/24 12:13:48.816+00,WP091,,31001001060,1598271228816,649541.878097788,5905716.22912824,"5",38.6945,126.512,-59.749,6.76080616494808,2020/08/24 12:13:48.816+00,"1060",2020/08/24,5.24309601581017,53.2792938959326,1,649537.253896769,5905719.11228181,"28",5.44938616481769
2020/08/24 12:13:49.816+00,2020/08/24 12:13:49.816+00,WP091,,31001001060,1598271229816,649543.864279509,5905714.1188578,"4",28.421,174.486,-51.465,9.99884993386739,2020/08/24 12:13:49.816+00,"1060",2020/08/24,5.24294536649732,53.2795557695781,1,649537.253896769,5905719.11228181,"28",8.28440965547872
2020/08/24 12:13:50.816+00,2020/08/24 12:13:50.816+00,WP091,,31001001060,1598271230816,649543.864279509,5905714.1188578,"3",35.793,154.601,-57.2778,8.70852455930395,2020/08/24 12:13:50.816+00,"1060",2020/08/24,5.24300271493334,53.2795357171005,1,649537.253896769,5905719.11228181,"28",8.28440965547872
2020/08/24 12:13:51.816+00,2020/08/24 12:13:51.816+00,WP091,,31001001060,1598271231816,649543.864279509,5905714.1188578,"3",39.9858,967.859,-159.131,26.2599086060862,2020/08/24 12:13:51.816+00,"1060",2020/08/24,5.24300271493334,53.2795357171005,1,649537.253896769,5905719.11228181,"28",8.28440965547872
2020/08/24 12:13:52.816+00,2020/08/24 12:13:52.816+00,WP091,,31001001060,1598271232816,649538.270405821,5905747.6348056,"3",27.6327,179.309,-51.3303,10.2118117883165,2020/08/24 12:13:52.816+00,"1060",2020/08/24,5.24281438501513,53.279853487027,1,649537.253896769,5905719.11228181,"28",28.5406316325295
2020/08/24 12:13:53.816+00,2020/08/24 12:13:53.816+00,WP091,,31001001060,1598271233816,649538.270405821,5905747.6348056,"3",39.4369,422.828,-93.6192,16.5839229375923,2020/08/24 12:13:53.816+00,"1060",2020/08/24,5.24293465200328,53.2798383385552,1,649537.253896769,5905719.11228181,"28",28.5406316325295
2020/08/24 12:13:54.816+00,2020/08/24 12:13:54.816+00,WP091,,31001001060,1598271234816,649538.270405821,5905727.93752148,"4",15.1437,76.8145,-20.8959,7.08282429543469,2020/08/24 12:13:54.816+00,"1060",2020/08/24,5.24290575568371,53.2796279356656,1,649537.253896769,5905719.11228181,"28",8.88358857343561
2020/08/24 12:13:55.816+00,2020/08/24 12:13:55.816+00,WP091,,31001001060,1598271235816,649539.630381866,5905724.17274194,"4",23.5107,96.1134,-36.3528,6.84970802297441,2020/08/24 12:13:55.816+00,"1060",2020/08/24,5.24294576574615,53.2796610318296,1,649537.253896769,5905719.11228181,"28",5.5907010436868
2020/08/24 12:13:56.816+00,2020/08/24 12:13:56.816+00,WP091,,31001001060,1598271236816,649541.11469351,5905716.35779474,"5",23.7584,93.0566,-36.3714,6.63868962973869,2020/08/24 12:13:56.816+00,"1060",2020/08/24,5.24296256202552,53.2795566028543,1,649537.253896769,5905719.11228181,"28",4.74267334575737
2020/08/24 12:13:57.816+00,2020/08/24 12:13:57.816+00,WP091,,31001001060,1598271237816,649541.11469351,5905710.38874095,"4",30.4023,129.161,-48.8253,7.86846236567222,2020/08/24 12:13:57.816+00,"1060",2020/08/24,5.24303430572451,53.2795009770308,1,649537.253896769,5905719.11228181,"28",9.53970212573269
2020/08/24 12:13:58.816+00,2020/08/24 12:13:58.816+00,WP091,,31001001060,1598271238816,649538.321130323,5905710.38874095,"4",16.1021,100.127,-27.3138,7.8486623064061,2020/08/24 12:13:58.816+00,"1060",2020/08/24,5.24289494345477,53.2795042076272,1,649537.253896769,5905719.11228181,"28",8.78858080862891
2020/08/24 12:14:00.815+00,2020/08/24 12:14:00.815+00,WP091,,31001001060,1598271240815,649536.790083991,5905725.61282972,"3",23.8175,318.952,-63.1155,14.7152471946617,2020/08/24 12:14:00.815+00,"1060",2020/08/24,5.24292505101394,53.2796405203811,1,649537.253896769,5905719.11228181,"28",6.51707337971255
2020/08/24 12:14:01.815+00,2020/08/24 12:14:01.815+00,WP091,,31001001060,1598271241815,649534.031680578,5905728.11556083,"3",40.6192,151.654,-64.4035,7.96656764234134,2020/08/24 12:14:01.815+00,"1060",2020/08/24,5.24285304967556,53.2796643771248,1,649537.253896769,5905719.11228181,"28",9.56251589696343
2020/08/24 12:14:02.815+00,2020/08/24 12:14:02.815+00,WP091,,31001001060,1598271242815,649534.031680578,5905728.11556083,"3",19.6948,95.5076,-31.1936,7.26740669014746,2020/08/24 12:14:02.815+00,"1060",2020/08/24,5.2428650938418,53.2797243250429,1,649537.253896769,5905719.11228181,"28",9.56251589696343
2020/08/24 12:14:03.815+00,2020/08/24 12:14:03.815+00,WP091,,31001001060,1598271243815,649540.005986374,5905721.04487824,"3",40.2251,169.389,-65.928,8.81805534117359,2020/08/24 12:14:03.815+00,"1060",2020/08/24,5.2429481517603,53.2795990154134,1,649537.253896769,5905719.11228181,"28",3.36287468742494
2020/08/24 12:14:04.815+00,2020/08/24 12:14:04.815+00,WP091,,31001001060,1598271244815,649540.005986374,5905721.04487824,"3",14.5051,141.828,-30.4472,9.76927325853873,2020/08/24 12:14:04.815+00,"1060",2020/08/24,5.2429694003234,53.2794963752763,1,649537.253896769,5905719.11228181,"28",3.36287468742494
2020/08/24 12:14:05.815+00,2020/08/24 12:14:05.815+00,WP091,,31001001060,1598271245815,649534.123935995,5905722.87160464,"3",40.8267,232.048,-73.9157,11.1822761547012,2020/08/24 12:14:05.815+00,"1060",2020/08/24,5.24287389507845,53.2798659312159,1,649537.253896769,5905719.11228181,"28",4.89174433025344
2020/08/24 12:14:06.815+00,2020/08/24 12:14:06.815+00,WP091,,31001001060,1598271246815,649530.180713465,5905722.87160464,"4",32.237,118.06,-50.705,6.99192391262948,2020/08/24 12:14:06.815+00,"1060",2020/08/24,5.24280176574308,53.2796181938249,1,649537.253896769,5905719.11228181,"28",8.01014545423798
2020/08/24 12:14:07.815+00,2020/08/24 12:14:07.815+00,WP091,,31001001060,1598271247815,649530.180713465,5905722.87160464,"5",55.8889,166.398,-85.6473,7.14088930036028,2020/08/24 12:14:07.815+00,"1060",2020/08/24,5.24280176574308,53.2796181938249,1,649537.253896769,5905719.11228181,"28",8.01014545423798
2020/08/24 12:14:08.815+00,2020/08/24 12:14:08.815+00,WP091,,31001001060,1598271248815,649530.180713465,5905722.87160464,"6",13.3762,58.8635,-18.3839,5.95582907746688,2020/08/24 12:14:08.815+00,"1060",2020/08/24,5.24280176574308,53.2796181938249,1,649537.253896769,5905719.11228181,"28",8.01014545423798
2020/08/24 12:14:09.815+00,2020/08/24 12:14:09.815+00,WP091,,31001001060,1598271249815,649530.180713465,5905731.00351585,"4",29.2171,110.85,-46.2699,6.89400464171587,2020/08/24 12:14:09.815+00,"1060",2020/08/24,5.24273188807786,53.2796926223013,1,649537.253896769,5905719.11228181,"28",13.8358725432265
2020/08/24 12:14:10.815+00,2020/08/24 12:14:10.815+00,WP091,,31001001060,1598271250815,649537.583867599,5905733.96030069,"4",52.0062,436.476,-111.279,16.3071824666311,2020/08/24 12:14:10.815+00,"1060",2020/08/24,5.24304662035475,53.2797155151845,1,649537.253896769,5905719.11228181,"28",14.8516849387468
2020/08/24 12:14:11.815+00,2020/08/24 12:14:11.815+00,WP091,,31001001060,1598271251815,649537.865250817,5905733.96030069,"4",27.7591,451.555,-82.9648,17.7026692902511,2020/08/24 12:14:11.815+00,"1060",2020/08/24,5.24291792948067,53.2797157062069,1,649537.253896769,5905719.11228181,"28",14.8605995351124
2020/08/24 12:14:12.815+00,2020/08/24 12:14:12.815+00,WP091,,31001001060,1598271252815,649537.865250817,5905733.01415437,"5",67.6916,201.388,-103.932,7.82403987719899,2020/08/24 12:14:12.815+00,"1060",2020/08/24,5.24291707320443,53.2796187741485,1,649537.253896769,5905719.11228181,"28",13.9153086358391
2020/08/24 12:14:13.815+00,2020/08/24 12:14:13.815+00,WP091,,31001001060,1598271253815,649538.012031761,5905723.17745788,"3",30.5312,125.493,-48.19,7.72296575157498,2020/08/24 12:14:13.815+00,"1060",2020/08/24,5.24292390098221,53.2797070870767,1,649537.253896769,5905719.11228181,"28",4.13526602868467
2020/08/24 12:14:14.815+00,2020/08/24 12:14:14.815+00,WP091,,31001001060,1598271254815,649544.097863518,5905709.2254935,"3",30.0871,121.105,-47.2326,7.53172622975636,2020/08/24 12:14:14.815+00,"1060",2020/08/24,5.24304159995618,53.2794909893245,1,649537.253896769,5905719.11228181,"28",12.0244943273819
2020/08/24 12:14:15.815+00,2020/08/24 12:14:15.815+00,WP091,,31001001060,1598271255815,649544.097863518,5905709.2254935,"3",45.7026,325.164,-90.7246,13.762899403832,2020/08/24 12:14:15.815+00,"1060",2020/08/24,5.2430016900602,53.2794492584738,1,649537.253896769,5905719.11228181,"28",12.0244943273819
2020/08/24 12:14:16.815+00,2020/08/24 12:14:16.815+00,WP091,,31001001060,1598271256815,649537.616518668,5905727.36214791,"3",60.3902,277.721,-104.017,11.4051391924869,2020/08/24 12:14:16.815+00,"1060",2020/08/24,5.24291531444796,53.2796564316464,1,649537.253896769,5905719.11228181,"28",8.25783175408565
2020/08/24 12:14:17.815+00,2020/08/24 12:14:17.815+00,WP091,,31001001060,1598271257815,649537.616518668,5905727.36214791,"5",27.2076,171.472,-50.7342,9.8595740273097,2020/08/24 12:14:17.815+00,"1060",2020/08/24,5.24286405712706,53.2797302460122,1,649537.253896769,5905719.11228181,"28",8.25783175408565
2020/08/24 12:14:18.815+00,2020/08/24 12:14:18.815+00,WP091,,31001001060,1598271258815,649545.849679083,5905699.54969917,"3",32.8609,214.767,-61.9325,11.1248775274158,2020/08/24 12:14:18.815+00,"1060",2020/08/24,5.24302561395619,53.2794042953964,1,649537.253896769,5905719.11228181,"28",21.3677821320855
2020/08/24 12:14:19.815+00,2020/08/24 12:14:19.815+00,WP091,,31001001060,1598271259815,649545.849679083,5905699.54969917,"3",38.809,163.703,-63.1653,8.72819568983189,2020/08/24 12:14:19.815+00,"1060",2020/08/24,5.24306038836201,53.279203321724,1,649537.253896769,5905719.11228181,"28",21.3677821320855
2020/08/24 12:14:20.815+00,2020/08/24 12:14:20.815+00,WP091,,31001001060,1598271260815,649542.760139495,5905706.87576783,"5",22.569,91.6067,-35.8004,6.52494444420794,2020/08/24 12:14:20.815+00,"1060",2020/08/24,5.24298276000933,53.2794709702133,1,649537.253896769,5905719.11228181,"28",13.4183077686519
2020/08/24 12:14:21.815+00,2020/08/24 12:14:21.815+00,WP091,,31001001060,1598271261815,649542.760139495,5905706.87576783,"5",26.8723,96.3086,-41.4354,6.34902354697161,2020/08/24 12:14:21.815+00,"1060",2020/08/24,5.24298276000933,53.2794709702133,1,649537.253896769,5905719.11228181,"28",13.4183077686519
2020/08/24 12:14:22.815+00,2020/08/24 12:14:22.815+00,WP091,,31001001060,1598271262815,649541.597096827,5905721.2966263,"4",31.2894,125.765,-48.8701,7.70157126825429,2020/08/24 12:14:22.815+00,"1060",2020/08/24,5.24297211521551,53.2796008279618,1,649537.253896769,5905719.11228181,"28",4.86155814653638
2020/08/24 12:14:23.814+00,2020/08/24 12:14:23.814+00,WP091,,31001001060,1598271263814,649541.597096827,5905721.2966263,"3",51.5639,269.864,-91.3109,11.7816000611122,2020/08/24 12:14:23.814+00,"1060",2020/08/24,5.24297211521551,53.2796008279618,1,649537.253896769,5905719.11228181,"28",4.86155814653638
2020/08/24 12:14:24.814+00,2020/08/24 12:14:24.814+00,WP091,,31001001060,1598271264814,649542.282863419,5905709.10967306,"5",24.1772,401.514,-42.4085,18.4627787724383,2020/08/24 12:14:24.814+00,"1060",2020/08/24,5.24297665843039,53.2794911699913,1,649537.253896769,5905719.11228181,"28",11.1956548432055
2020/08/24 12:14:25.814+00,2020/08/24 12:14:25.814+00,WP091,,31001001060,1598271265814,649548.568139822,5905702.44704451,"3",31.8773,146.973,-52.5214,8.59112914581081,2020/08/24 12:14:25.814+00,"1060",2020/08/24,5.24306771693791,53.2794295530651,1,649537.253896769,5905719.11228181,"28",20.143044213305
2020/08/24 12:14:26.814+00,2020/08/24 12:14:26.814+00,WP091,,31001001060,1598271266814,649548.568139822,5905702.44704451,"3",41.1806,159.585,-66.0149,8.29070563944952,2020/08/24 12:14:26.814+00,"1060",2020/08/24,5.24306771693791,53.2794295530651,1,649537.253896769,5905719.11228181,"28",20.143044213305
2020/08/24 12:14:27.814+00,2020/08/24 12:14:27.814+00,WP091,,31001001060,1598271267814,649548.568139822,5905702.44704451,"4",24.3814,101.455,-38.3325,7.01223216957339,2020/08/24 12:14:27.814+00,"1060",2020/08/24,5.24306771693791,53.2794295530651,1,649537.253896769,5905719.11228181,"28",20.143044213305
2020/08/24 12:14:28.814+00,2020/08/24 12:14:28.814+00,WP091,,31001001060,1598271268814,649548.568139822,5905702.44704451,"5",24.4628,92.3809,-38.0556,6.3822018144211,2020/08/24 12:14:28.814+00,"1060",2020/08/24,5.24306771693791,53.2794295530651,1,649537.253896769,5905719.11228181,"28",20.143044213305
2020/08/24 12:14:29.814+00,2020/08/24 12:14:29.814+00,WP091,,31001001060,1598271269814,649545.977492014,5905714.3632939,"6",17.77,98.7833,-24.9695,8.16175838897477,2020/08/24 12:14:29.814+00,"1060",2020/08/24,5.24303449933013,53.2795373167281,1,649537.253896769,5905719.11228181,"28",9.93247200621156
2020/08/24 12:14:30.814+00,2020/08/24 12:14:30.814+00,WP091,,31001001060,1598271270814,649545.977492014,5905714.3632939,"3",36.2231,173.798,-61.648,9.31263120712938,2020/08/24 12:14:30.814+00,"1060",2020/08/24,5.24291631917154,53.2796661357024,1,649537.253896769,5905719.11228181,"28",9.93247200621156
2020/08/24 12:14:31.814+00,2020/08/24 12:14:31.814+00,WP091,,31001001060,1598271271814,649543.235623833,5905712.7410337,"3",59.9177,290.037,-103.668,11.942307147281,2020/08/24 12:14:31.814+00,"1060",2020/08/24,5.24302942293904,53.2793403381434,1,649537.253896769,5905719.11228181,"28",8.73921398478022
2020/08/24 12:14:33.814+00,2020/08/24 12:14:33.814+00,WP091,,31001001060,1598271273814,649543.235623833,5905712.7410337,"3",40.3278,392.655,-92.0344,15.7770085884492,2020/08/24 12:14:33.814+00,"1060",2020/08/24,5.24299264539695,53.2795235186083,1,649537.253896769,5905719.11228181,"28",8.73921398478022
2020/08/24 12:14:34.814+00,2020/08/24 12:14:34.814+00,WP091,,31001001060,1598271274814,649533.675205552,5905722.96680933,"3",27.1914,107.358,-40.9001,7.26286444868689,2020/08/24 12:14:34.814+00,"1060",2020/08/24,5.24285418039735,53.2796180636016,1,649537.253896769,5905719.11228181,"28",5.2596970704697
2020/08/24 12:14:35.814+00,2020/08/24 12:14:35.814+00,WP091,,31001001060,1598271275814,649533.675205552,5905722.96680933,"3",55.0373,485.491,-121.003,17.2777978920926,2020/08/24 12:14:35.814+00,"1060",2020/08/24,5.24284904831746,53.2797411130496,1,649537.253896769,5905719.11228181,"28",5.2596970704697
2020/08/24 12:14:36.814+00,2020/08/24 12:14:36.814+00,WP091,,31001001060,1598271276814,649533.675205552,5905722.96680933,"3",36.0874,266.13,-71.7428,12.5988809026834,2020/08/24 12:14:36.814+00,"1060",2020/08/24,5.24300911289598,53.2794031611142,1,649537.253896769,5905719.11228181,"28",5.2596970704697
2020/08/24 12:14:37.814+00,2020/08/24 12:14:37.814+00,WP091,,31001001060,1598271277814,649539.079312663,5905715.37935963,"3",79.9477,507.204,-155.572,16.613479466987,2020/08/24 12:14:37.814+00,"1060",2020/08/24,5.24268618788645,53.2797281912964,1,649537.253896769,5905719.11228181,"28",4.1553400778229
